NCBI_GID	ENSEMBL_GID	Assignation	NCBI_gene_Overlap
106574760	ENSSSAG00000092166	automatic	NA
106574763	ENSSSAG00000113109	automatic	NA
106574852	ENSSSAG00000042023	automatic	NA
106574832	ENSSSAG00000041743	automatic	NA
106575915	ENSSSAG00000007904	automatic	NA
106574845	ENSSSAG00000041565	automatic	NA
106575913	ENSSSAG00000095929	automatic	NA
106574979	ENSSSAG00000008329	automatic	NA
106574674	ENSSSAG00000114258	automatic	NA
106574939	ENSSSAG00000119598	automatic	NA
106592813	ENSSSAG00000054615	automatic	NA
106574824	ENSSSAG00000085181	automatic	NA
106591402	ENSSSAG00000100452	automatic	NA
106594224	ENSSSAG00000119735	automatic	NA
106591572	ENSSSAG00000085922	automatic	NA
100195396	ENSSSAG00000101313	automatic	NA
106575972	ENSSSAG00000087719	automatic	NA
106595027	ENSSSAG00000112337	automatic	NA
106591964	ENSSSAG00000099174	automatic	NA
106574896	ENSSSAG00000112370	automatic	NA
106574890	ENSSSAG00000052287	automatic	NA
106609067	ENSSSAG00000068049	automatic	NA
106609068	ENSSSAG00000097344	automatic	NA
123727911	ENSSSAG00000007342	automatic	NA
100169857	ENSSSAG00000112552	automatic	NA
106595857	ENSSSAG00000067757	automatic	NA
106595567	ENSSSAG00000092609	automatic	NA
106593956	ENSSSAG00000100760	automatic	NA
106572451	ENSSSAG00000076759	automatic	NA
106572464	ENSSSAG00000047343	automatic	NA
106574677	ENSSSAG00000047319	automatic	NA
106574899	ENSSSAG00000055638	automatic	NA
106574892	ENSSSAG00000052315	automatic	NA
106574895	ENSSSAG00000043495	automatic	NA
106574901	ENSSSAG00000055706	automatic	NA
106574797	ENSSSAG00000113458	automatic	NA
106574863	ENSSSAG00000120754	automatic	NA
106574861	ENSSSAG00000114504	automatic	NA
106574917	ENSSSAG00000121177	automatic	NA
106592822	ENSSSAG00000103988	automatic	NA
106574831	ENSSSAG00000109736	automatic	NA
106574926	ENSSSAG00000112929	automatic	NA
106574928	ENSSSAG00000110691	automatic	NA
106593590	ENSSSAG00000092761	automatic	NA
106594731	ENSSSAG00000110573	automatic	NA
106594730	ENSSSAG00000085874	automatic	NA
106574830	ENSSSAG00000099155	automatic	NA
106583512	ENSSSAG00000105328	automatic	NA
123723757	ENSSSAG00000080926	automatic	NA
106596303	ENSSSAG00000102477	automatic	NA
106596921	ENSSSAG00000098871	automatic	NA
106574804	ENSSSAG00000040266	automatic	NA
100306835	ENSSSAG00000061034	automatic	NA
106574934	ENSSSAG00000007826	automatic	NA
106594144	ENSSSAG00000103588	automatic	NA
106574962	ENSSSAG00000082047	automatic	NA
106574843	ENSSSAG00000054501	automatic	NA
106574844	ENSSSAG00000106346	automatic	NA
106574880	ENSSSAG00000089769	automatic	NA
106593842	ENSSSAG00000060142	automatic	NA
106594442	ENSSSAG00000117135	automatic	NA
106598090	ENSSSAG00000006290	automatic	NA
106592060	ENSSSAG00000087834	automatic	NA
106573406	ENSSSAG00000090212	automatic	NA
106593839	ENSSSAG00000085873	automatic	NA
106575388	ENSSSAG00000075330	automatic	NA
106574953	ENSSSAG00000115295	automatic	NA
123727744	ENSSSAG00000109837	automatic	NA
106575349	ENSSSAG00000121432	automatic	NA
106574799	ENSSSAG00000058515	automatic	NA
100196501	ENSSSAG00000090319	automatic	NA
106574944	ENSSSAG00000091681	automatic	NA
106574997	ENSSSAG00000020734	automatic	NA
106575006	ENSSSAG00000108776	automatic	NA
106575007	ENSSSAG00000115225	automatic	NA
123723984	ENSSSAG00000095652	automatic	NA
106575000	ENSSSAG00000007475	automatic	NA
106575004	ENSSSAG00000022558	automatic	NA
106575015	ENSSSAG00000121386	automatic	NA
106575020	ENSSSAG00000007960	automatic	NA
106595832	ENSSSAG00000096679	automatic	NA
100286723	ENSSSAG00000111106	automatic	NA
123727739	ENSSSAG00000103288	automatic	NA
100196396	ENSSSAG00000006462	automatic	NA
106575059	ENSSSAG00000006529	automatic	NA
106575054	ENSSSAG00000116223	automatic	NA
100286785	ENSSSAG00000116497	automatic	NA
106591870	ENSSSAG00000012228	automatic	NA
106561307	ENSSSAG00000004525	automatic	NA
123728112	ENSSSAG00000119579	automatic	NA
106561309	ENSSSAG00000004013	automatic	NA
123728309	ENSSSAG00000087421	automatic	NA
123723710	ENSSSAG00000075670	automatic	NA
106561318	ENSSSAG00000075669	automatic	NA
123728116	ENSSSAG00000043492	automatic	NA
106561319	ENSSSAG00000083262	automatic	NA
106561323	ENSSSAG00000112115	automatic	NA
106561322	ENSSSAG00000072403	automatic	NA
100286559	ENSSSAG00000072238	automatic	NA
100195254	ENSSSAG00000072236	automatic	NA
106561326	ENSSSAG00000082853	automatic	NA
100136930	ENSSSAG00000086449	automatic	NA
123728123	ENSSSAG00000118830	automatic	NA
100194665	ENSSSAG00000072118	automatic	NA
100195934	ENSSSAG00000072089	automatic	NA
106561266	ENSSSAG00000072045	automatic	NA
123728058	ENSSSAG00000072040	automatic	NA
123728131	ENSSSAG00000118032	automatic	NA
123728128	ENSSSAG00000071565	automatic	NA
123728132	ENSSSAG00000071446	automatic	NA
123728133	ENSSSAG00000006405	automatic	NA
100380815	ENSSSAG00000006837	automatic	NA
106561239	ENSSSAG00000071000	automatic	NA
106561241	ENSSSAG00000070960	automatic	NA
123723756	ENSSSAG00000100541	automatic	NA
106561243	ENSSSAG00000100023	automatic	NA
106561247	ENSSSAG00000092589	automatic	NA
106561249	ENSSSAG00000110651	automatic	NA
106561248	ENSSSAG00000112836	automatic	NA
106561259	ENSSSAG00000099561	automatic	NA
123728137	ENSSSAG00000051092	automatic	NA
123728314	ENSSSAG00000091928	automatic	NA
123728138	ENSSSAG00000049973	automatic	NA
106561220	ENSSSAG00000095233	automatic	NA
123728143	ENSSSAG00000104178	automatic	NA
123728140	ENSSSAG00000106753	automatic	NA
123728141	ENSSSAG00000090687	automatic	NA
123728315	ENSSSAG00000118341	automatic	NA
123728316	ENSSSAG00000047982	automatic	NA
106561208	ENSSSAG00000040218	automatic	NA
100286435	ENSSSAG00000056593	automatic	NA
106575066	ENSSSAG00000094195	automatic	NA
106575067	ENSSSAG00000007251	automatic	NA
100196362	ENSSSAG00000007259	automatic	NA
100194786	ENSSSAG00000007280	automatic	NA
100196670	ENSSSAG00000007320	automatic	NA
106575137	ENSSSAG00000007417	automatic	NA
106575136	ENSSSAG00000108732	automatic	NA
106575153	ENSSSAG00000107573	automatic	NA
106575135	ENSSSAG00000101890	automatic	NA
106575134	ENSSSAG00000025750	automatic	NA
106575132	ENSSSAG00000026988	automatic	NA
106575131	ENSSSAG00000027337	automatic	NA
106575130	ENSSSAG00000111913	automatic	NA
106575129	ENSSSAG00000028027	automatic	NA
106575127	ENSSSAG00000038669	automatic	NA
106575126	ENSSSAG00000038712	automatic	NA
106575125	ENSSSAG00000038793	automatic	NA
106575124	ENSSSAG00000113503	automatic	NA
106575150	ENSSSAG00000038884	automatic	NA
106575122	ENSSSAG00000040013	automatic	NA
106575121	ENSSSAG00000112457	automatic	NA
106575120	ENSSSAG00000040324	automatic	NA
100195614	ENSSSAG00000040715	automatic	NA
106575119	ENSSSAG00000104255	automatic	NA
106575116	ENSSSAG00000056031	automatic	NA
106575115	ENSSSAG00000006353	automatic	NA
106575114	ENSSSAG00000117372	automatic	NA
106575113	ENSSSAG00000040997	automatic	NA
106575112	ENSSSAG00000056066	automatic	NA
106575111	ENSSSAG00000115571	automatic	NA
106575108	ENSSSAG00000056079	automatic	NA
106575110	ENSSSAG00000095516	automatic	NA
106575107	ENSSSAG00000114712	automatic	NA
106575106	ENSSSAG00000056096	automatic	NA
106575104	ENSSSAG00000056133	automatic	NA
106575102	ENSSSAG00000056169	automatic	NA
106575100	ENSSSAG00000059269	automatic	NA
106575098	ENSSSAG00000060198	automatic	NA
100380703	ENSSSAG00000060269	automatic	NA
106575096	ENSSSAG00000060346	automatic	NA
106575095	ENSSSAG00000060420	automatic	NA
106575091	ENSSSAG00000083857	automatic	NA
106575093	ENSSSAG00000060437	automatic	NA
106575142	ENSSSAG00000060548	automatic	NA
100136400	ENSSSAG00000006012	automatic	NA
100194991	ENSSSAG00000006090	automatic	NA
106575089	ENSSSAG00000006107	automatic	NA
106575088	ENSSSAG00000006203	automatic	NA
100195109	ENSSSAG00000006312	automatic	NA
106575087	ENSSSAG00000006375	automatic	NA
106575139	ENSSSAG00000006674	automatic	NA
106575085	ENSSSAG00000006699	automatic	NA
100286499	ENSSSAG00000006749	automatic	NA
106575083	ENSSSAG00000006909	automatic	NA
106575081	ENSSSAG00000007257	automatic	NA
106575082	ENSSSAG00000007266	automatic	NA
106575079	ENSSSAG00000007293	automatic	NA
106575078	ENSSSAG00000120725	automatic	NA
106575076	ENSSSAG00000007356	automatic	NA
106575075	ENSSSAG00000007369	automatic	NA
106575074	ENSSSAG00000007504	automatic	NA
106575154	ENSSSAG00000082990	automatic	NA
106575235	ENSSSAG00000044053	automatic	NA
106575234	ENSSSAG00000007982	automatic	NA
106575232	ENSSSAG00000015043	automatic	NA
106575231	ENSSSAG00000016689	automatic	NA
106575230	ENSSSAG00000023548	automatic	NA
106575227	ENSSSAG00000114401	automatic	NA
106575225	ENSSSAG00000058485	automatic	NA
106575224	ENSSSAG00000039600	automatic	NA
106575223	ENSSSAG00000112062	automatic	NA
106575222	ENSSSAG00000040750	automatic	NA
100286437	ENSSSAG00000040846	automatic	NA
106575221	ENSSSAG00000040976	automatic	NA
100136431	ENSSSAG00000045517	automatic	NA
100136915	ENSSSAG00000088295	automatic	NA
106575218	ENSSSAG00000046008	automatic	NA
106575217	ENSSSAG00000082005	automatic	NA
100306771	ENSSSAG00000046045	automatic	NA
106575215	ENSSSAG00000046133	automatic	NA
106575214	ENSSSAG00000056374	automatic	NA
106575216	ENSSSAG00000056556	automatic	NA
106575213	ENSSSAG00000056562	automatic	NA
106575212	ENSSSAG00000056588	automatic	NA
106575211	ENSSSAG00000056655	automatic	NA
100286630	ENSSSAG00000111094	automatic	NA
106575210	ENSSSAG00000076949	automatic	NA
106575208	ENSSSAG00000058525	automatic	NA
106575209	ENSSSAG00000076980	automatic	NA
106575202	ENSSSAG00000059521	automatic	NA
106575204	ENSSSAG00000095020	automatic	NA
106575240	ENSSSAG00000083022	automatic	NA
106575200	ENSSSAG00000085889	automatic	NA
100195978	ENSSSAG00000059684	automatic	NA
106575199	ENSSSAG00000059730	automatic	NA
106575197	ENSSSAG00000061436	automatic	NA
106575196	ENSSSAG00000063259	automatic	NA
106575194	ENSSSAG00000089279	automatic	NA
106575193	ENSSSAG00000095828	automatic	NA
106575192	ENSSSAG00000063321	automatic	NA
106575191	ENSSSAG00000120212	automatic	NA
106575190	ENSSSAG00000063609	automatic	NA
106575189	ENSSSAG00000063636	automatic	NA
106575187	ENSSSAG00000063989	automatic	NA
106575185	ENSSSAG00000076737	automatic	NA
106575179	ENSSSAG00000076946	automatic	NA
106575184	ENSSSAG00000076952	automatic	NA
106575181	ENSSSAG00000076958	automatic	NA
106575178	ENSSSAG00000076973	automatic	NA
106575177	ENSSSAG00000076979	automatic	NA
106575175	ENSSSAG00000076985	automatic	NA
106575173	ENSSSAG00000077078	automatic	NA
106575174	ENSSSAG00000077326	automatic	NA
106575172	ENSSSAG00000090681	automatic	NA
100194604	ENSSSAG00000039756	automatic	NA
106575171	ENSSSAG00000104661	automatic	NA
106575170	ENSSSAG00000040860	automatic	NA
106575168	ENSSSAG00000041137	automatic	NA
106575166	ENSSSAG00000041329	automatic	NA
106575165	ENSSSAG00000046328	automatic	NA
106575164	ENSSSAG00000047360	automatic	NA
100380704	ENSSSAG00000047429	automatic	NA
106575163	ENSSSAG00000048377	automatic	NA
106575157	ENSSSAG00000050476	automatic	NA
106575158	ENSSSAG00000053659	automatic	NA
106575156	ENSSSAG00000066600	automatic	NA
106575241	ENSSSAG00000054289	automatic	NA
106575249	ENSSSAG00000054326	automatic	NA
106575251	ENSSSAG00000108114	automatic	NA
106575253	ENSSSAG00000054346	automatic	NA
106575252	ENSSSAG00000054363	automatic	NA
106575254	ENSSSAG00000054632	automatic	NA
123728155	ENSSSAG00000093874	automatic	NA
106575255	ENSSSAG00000054641	automatic	NA
106575256	ENSSSAG00000115864	automatic	NA
106575257	ENSSSAG00000066944	automatic	NA
106575258	ENSSSAG00000055388	automatic	NA
106575259	ENSSSAG00000055395	automatic	NA
106575261	ENSSSAG00000055421	automatic	NA
106575263	ENSSSAG00000102032	automatic	NA
123728157	ENSSSAG00000087049	automatic	NA
106575339	ENSSSAG00000055556	automatic	NA
106575265	ENSSSAG00000055567	automatic	NA
106575268	ENSSSAG00000113164	automatic	NA
106575267	ENSSSAG00000055630	automatic	NA
106575271	ENSSSAG00000055654	automatic	NA
106575273	ENSSSAG00000037635	automatic	NA
106575272	ENSSSAG00000093479	automatic	NA
100196708	ENSSSAG00000113560	automatic	NA
106575275	ENSSSAG00000110085	automatic	NA
106575277	ENSSSAG00000101613	automatic	NA
106575278	ENSSSAG00000055759	automatic	NA
106575280	ENSSSAG00000121218	automatic	NA
106575281	ENSSSAG00000055772	automatic	NA
100196618	ENSSSAG00000103453	automatic	NA
106575283	ENSSSAG00000119073	automatic	NA
106575286	ENSSSAG00000108775	automatic	NA
106575287	ENSSSAG00000097619	automatic	NA
106575289	ENSSSAG00000104645	automatic	NA
100196866	ENSSSAG00000056135	automatic	NA
106575293	ENSSSAG00000056145	automatic	NA
106575295	ENSSSAG00000056167	automatic	NA
106575294	ENSSSAG00000057597	automatic	NA
106575340	ENSSSAG00000114920	automatic	NA
106575296	ENSSSAG00000058266	automatic	NA
106575298	ENSSSAG00000070230	automatic	NA
106575297	ENSSSAG00000079563	automatic	NA
123723987	ENSSSAG00000115454	automatic	NA
106575332	ENSSSAG00000084217	automatic	NA
106575301	ENSSSAG00000071355	automatic	NA
106575302	ENSSSAG00000108562	automatic	NA
106575305	ENSSSAG00000099171	automatic	NA
100195750	ENSSSAG00000080729	automatic	NA
106575306	ENSSSAG00000081017	automatic	NA
106575307	ENSSSAG00000081515	automatic	NA
100196679	ENSSSAG00000081518	automatic	NA
106575308	ENSSSAG00000081525	automatic	NA
106575334	ENSSSAG00000110514	automatic	NA
106575311	ENSSSAG00000081542	automatic	NA
100286419	ENSSSAG00000081544	automatic	NA
106575313	ENSSSAG00000081545	automatic	NA
106575314	ENSSSAG00000081593	automatic	NA
106575315	ENSSSAG00000081627	automatic	NA
106575318	ENSSSAG00000006094	automatic	NA
106575319	ENSSSAG00000066489	automatic	NA
106575320	ENSSSAG00000088817	automatic	NA
106575321	ENSSSAG00000006327	automatic	NA
106575324	ENSSSAG00000006617	automatic	NA
106575325	ENSSSAG00000008597	automatic	NA
106575328	ENSSSAG00000072552	automatic	NA
106575406	ENSSSAG00000072622	automatic	NA
106575363	ENSSSAG00000072729	automatic	NA
106575368	ENSSSAG00000072814	automatic	NA
106575369	ENSSSAG00000072819	automatic	NA
100306817	ENSSSAG00000072836	automatic	NA
106575370	ENSSSAG00000101873	automatic	NA
106575376	ENSSSAG00000072953	automatic	NA
106575379	ENSSSAG00000073029	automatic	NA
100195755	ENSSSAG00000073038	automatic	NA
100196610	ENSSSAG00000073041	automatic	NA
106575380	ENSSSAG00000073042	automatic	NA
123728062	ENSSSAG00000102320	automatic	NA
106575417	ENSSSAG00000073044	automatic	NA
106575381	ENSSSAG00000075094	automatic	NA
106575418	ENSSSAG00000116937	automatic	NA
106575386	ENSSSAG00000075110	automatic	NA
106575395	ENSSSAG00000075134	automatic	NA
106575390	ENSSSAG00000084504	automatic	NA
100195301	ENSSSAG00000075253	automatic	NA
106575439	ENSSSAG00000075423	automatic	NA
106575437	ENSSSAG00000080027	automatic	NA
100380788	ENSSSAG00000054294	automatic	NA
123723732	ENSSSAG00000099581	automatic	NA
106575244	ENSSSAG00000106935	automatic	NA
106575245	ENSSSAG00000109633	automatic	NA
106575246	ENSSSAG00000054313	automatic	NA
106575248	ENSSSAG00000099909	automatic	NA
106574480	ENSSSAG00000120303	automatic	NA
106575427	ENSSSAG00000101692	automatic	NA
106595420	ENSSSAG00000015840	automatic	NA
106575430	ENSSSAG00000090982	automatic	NA
106575434	ENSSSAG00000075416	automatic	NA
106575425	ENSSSAG00000008100	automatic	NA
106591582	ENSSSAG00000102502	automatic	NA
106575383	ENSSSAG00000014646	automatic	NA
106575419	ENSSSAG00000075337	automatic	NA
106575421	ENSSSAG00000075342	automatic	NA
106575446	ENSSSAG00000105141	automatic	NA
123728165	ENSSSAG00000086606	automatic	NA
106575448	ENSSSAG00000108100	automatic	NA
106594147	ENSSSAG00000075628	automatic	NA
106595887	ENSSSAG00000086864	automatic	NA
106575442	ENSSSAG00000087097	automatic	NA
106575466	ENSSSAG00000006960	automatic	NA
106575464	ENSSSAG00000060861	automatic	NA
106575479	ENSSSAG00000058384	automatic	NA
106575481	ENSSSAG00000092281	automatic	NA
106575482	ENSSSAG00000107093	automatic	NA
106575492	ENSSSAG00000069092	automatic	NA
106575483	ENSSSAG00000118074	automatic	NA
100195259	ENSSSAG00000058273	automatic	NA
106575452	ENSSSAG00000076992	automatic	NA
106575451	ENSSSAG00000076993	automatic	NA
106575455	ENSSSAG00000054998	automatic	NA
106575453	ENSSSAG00000076998	automatic	NA
106575454	ENSSSAG00000077000	automatic	NA
106575456	ENSSSAG00000077004	automatic	NA
123728169	ENSSSAG00000077018	automatic	NA
100286566	ENSSSAG00000030984	automatic	NA
106574638	ENSSSAG00000054024	automatic	NA
106574632	ENSSSAG00000054024	automatic	NA
106574634	ENSSSAG00000054862	automatic	NA
106574631	ENSSSAG00000113836	automatic	NA
106574628	ENSSSAG00000053976	automatic	NA
106574627	ENSSSAG00000045555	automatic	NA
106575513	ENSSSAG00000028805	automatic	NA
106575518	ENSSSAG00000078974	automatic	NA
106575517	ENSSSAG00000078807	automatic	NA
106575511	ENSSSAG00000077786	automatic	NA
106575510	ENSSSAG00000077705	automatic	NA
106575509	ENSSSAG00000006006	automatic	NA
106575507	ENSSSAG00000056005	automatic	NA
106575508	ENSSSAG00000100002	automatic	NA
106575504	ENSSSAG00000080845	automatic	NA
106575506	ENSSSAG00000106472	automatic	NA
106575503	ENSSSAG00000077498	automatic	NA
106575516	ENSSSAG00000069234	automatic	NA
106575500	ENSSSAG00000073268	automatic	NA
106575501	ENSSSAG00000119794	automatic	NA
106575499	ENSSSAG00000122098	automatic	NA
106575514	ENSSSAG00000073103	automatic	NA
106575540	ENSSSAG00000079285	automatic	NA
100380633	ENSSSAG00000119031	automatic	NA
106575572	ENSSSAG00000041746	automatic	NA
106575574	ENSSSAG00000087114	automatic	NA
106575573	ENSSSAG00000113409	automatic	NA
106575575	ENSSSAG00000108132	automatic	NA
106575592	ENSSSAG00000097353	automatic	NA
106575346	ENSSSAG00000109318	automatic	NA
106575522	ENSSSAG00000079200	automatic	NA
106592419	ENSSSAG00000018866	automatic	NA
106590799	ENSSSAG00000038283	automatic	NA
106575533	ENSSSAG00000082960	automatic	NA
123723833	ENSSSAG00000097584	automatic	NA
100195503	ENSSSAG00000109737	automatic	NA
106575594	ENSSSAG00000105322	automatic	NA
106575531	ENSSSAG00000085814	automatic	NA
101448003	ENSSSAG00000114554	automatic	NA
106575461	ENSSSAG00000109657	automatic	NA
106575526	ENSSSAG00000079224	automatic	NA
106575528	ENSSSAG00000098158	automatic	NA
106575609	ENSSSAG00000100648	automatic	NA
106575608	ENSSSAG00000079209	automatic	NA
106575607	ENSSSAG00000105598	automatic	NA
106593309	ENSSSAG00000116327	automatic	NA
106575604	ENSSSAG00000090575	automatic	NA
106575603	ENSSSAG00000121506	automatic	NA
106575602	ENSSSAG00000110520	automatic	NA
106575601	ENSSSAG00000051687	automatic	NA
100136519	ENSSSAG00000096998	automatic	NA
106575566	ENSSSAG00000088363	automatic	NA
106575635	ENSSSAG00000098215	automatic	NA
106575630	ENSSSAG00000076569	automatic	NA
106575629	ENSSSAG00000076560	automatic	NA
106575634	ENSSSAG00000076559	automatic	NA
106575628	ENSSSAG00000076553	automatic	NA
106575627	ENSSSAG00000101289	automatic	NA
106575618	ENSSSAG00000076664	automatic	NA
106575616	ENSSSAG00000052473	automatic	NA
